id,studentNumber,firstName,lastName,email,password,formationId
360,STU00360,Kais,Wahbi,kais.wahbi360@univ.dz,password123,1
361,STU00361,Rachid,Amiri,rachid.amiri361@univ.dz,password123,2
362,STU00362,Najat,El Amrani,najat.elamrani362@univ.dz,password123,3
363,STU00363,Loubna,Machkour,loubna.machkour363@univ.dz,password123,4
364,STU00364,Ikram,El Amrani,ikram.elamrani364@univ.dz,password123,5
365,STU00365,Riad,Chraibi,riad.chraibi365@univ.dz,password123,6
366,STU00366,Meryem,El Moussaoui,meryem.elmoussaoui366@univ.dz,password123,7
367,STU00367,Tariq,Kettani,tariq.kettani367@univ.dz,password123,8
368,STU00368,Zouhair,Chami,zouhair.chami368@univ.dz,password123,9
369,STU00369,Wassim,El Kadiri,wassim.elkadiri369@univ.dz,password123,10
370,STU00370,Rachida,Hajji,rachida.hajji370@univ.dz,password123,11
371,STU00371,Iman,Loudiyi,iman.loudiyi371@univ.dz,password123,12
372,STU00372,Chakib,Zaidi,chakib.zaidi372@univ.dz,password123,13
373,STU00373,Iman,Zaidi,iman.zaidi373@univ.dz,password123,14
374,STU00374,Meryem,Raji,meryem.raji374@univ.dz,password123,15
375,STU00375,Fadoua,Sefrioui,fadoua.sefrioui375@univ.dz,password123,16
376,STU00376,Chaimae,Ouhssain,chaimae.ouhssain376@univ.dz,password123,17
377,STU00377,Zineb,Berrada,zineb.berrada377@univ.dz,password123,18
378,STU00378,Fatiha,Lahlou,fatiha.lahlou378@univ.dz,password123,19
379,STU00379,Zahra,Rhazi,zahra.rhazi379@univ.dz,password123,20
380,STU00380,Fadoua,Bouhaj,fadoua.bouhaj380@univ.dz,password123,21
381,STU00381,Brahim,Zaki,brahim.zaki381@univ.dz,password123,22
382,STU00382,Hachem,El Amrani,hachem.elamrani382@univ.dz,password123,23
383,STU00383,Fayçal,El Amrani,fayçal.elamrani383@univ.dz,password123,24
384,STU00384,Wafaa,Lachgar,wafaa.lachgar384@univ.dz,password123,25
385,STU00385,Lamrani,Abouzaid,lamrani.abouzaid385@univ.dz,password123,26
386,STU00386,Oumayma,Tadlaoui,oumayma.tadlaoui386@univ.dz,password123,27
387,STU00387,Ahmed,Errachidi,ahmed.errachidi387@univ.dz,password123,28
388,STU00388,Zineb,Chaoui,zineb.chaoui388@univ.dz,password123,29
389,STU00389,Zahra,Qorchi,zahra.qorchi389@univ.dz,password123,30
390,STU00390,Noureddine,El Harrak,noureddine.elharrak390@univ.dz,password123,31
391,STU00391,Manal,Oulhaj,manal.oulhaj391@univ.dz,password123,32
392,STU00392,Yousra,Rachidi,yousra.rachidi392@univ.dz,password123,33
393,STU00393,Hachem,Filali,hachem.filali393@univ.dz,password123,34
394,STU00394,Khalid,El Omari,khalid.elomari394@univ.dz,password123,35
395,STU00395,Taha,Bouhaj,taha.bouhaj395@univ.dz,password123,36
396,STU00396,Abdelaziz,Loudiyi,abdelaziz.loudiyi396@univ.dz,password123,37
397,STU00397,Moad,Bouzid,moad.bouzid397@univ.dz,password123,38
398,STU00398,Salma,El Fassi,salma.elfassi398@univ.dz,password123,39
399,STU00399,Loubna,El Omari,loubna.elomari399@univ.dz,password123,40
400,STU00400,Safae,Meziane,safae.meziane400@univ.dz,password123,41
401,STU00401,Moad,Loudiyi,moad.loudiyi401@univ.dz,password123,42
402,STU00402,Sanaa,Khaldi,sanaa.khaldi402@univ.dz,password123,43
403,STU00403,Ilham,Zaki,ilham.zaki403@univ.dz,password123,44
404,STU00404,Kais,Tazi,kais.tazi404@univ.dz,password123,45
405,STU00405,Walid,Filali,walid.filali405@univ.dz,password123,1
406,STU00406,Yousra,Prefsi,yousra.prefsi406@univ.dz,password123,2
407,STU00407,Fadoua,Bouazzaoui,fadoua.bouazzaoui407@univ.dz,password123,3
408,STU00408,Rajae,Rachidi,rajae.rachidi408@univ.dz,password123,4
409,STU00409,Wijdan,Machkour,wijdan.machkour409@univ.dz,password123,5
410,STU00410,Mehdi,Oulhaj,mehdi.oulhaj410@univ.dz,password123,6
411,STU00411,Abdelkader,Ennaji,abdelkader.ennaji411@univ.dz,password123,7
412,STU00412,Noureddine,Ennaji,noureddine.ennaji412@univ.dz,password123,8
413,STU00413,Nadia,Saadi,nadia.saadi413@univ.dz,password123,9
414,STU00414,Houda,Mouline,houda.mouline414@univ.dz,password123,10
415,STU00415,Karim,El Amrani,karim.elamrani415@univ.dz,password123,11
416,STU00416,Walid,Rahmani,walid.rahmani416@univ.dz,password123,12
417,STU00417,Mustapha,Tahiri,mustapha.tahiri417@univ.dz,password123,13
418,STU00418,Lahcen,Ennaji,lahcen.ennaji418@univ.dz,password123,14
419,STU00419,Touria,El Amrani,touria.elamrani419@univ.dz,password123,15
420,STU00420,Chadi,Laaroussi,chadi.laaroussi420@univ.dz,password123,16
421,STU00421,Elias,Benjelloun,elias.benjelloun421@univ.dz,password123,17
422,STU00422,Ilham,El Ghazi,ilham.elghazi422@univ.dz,password123,18
423,STU00423,Manal,Ezzahiri,manal.ezzahiri423@univ.dz,password123,19
424,STU00424,Reda,Bekkali,reda.bekkali424@univ.dz,password123,20
425,STU00425,Yassine,Kadmiri,yassine.kadmiri425@univ.dz,password123,21
426,STU00426,Kais,Sabri,kais.sabri426@univ.dz,password123,22
427,STU00427,Mustapha,Raji,mustapha.raji427@univ.dz,password123,23
428,STU00428,Abir,Ennaji,abir.ennaji428@univ.dz,password123,24
429,STU00429,Aicha,Bekkali,aicha.bekkali429@univ.dz,password123,25
430,STU00430,Mariam,Mansouri,mariam.mansouri430@univ.dz,password123,26
431,STU00431,Khadija,El Amrani,khadija.elamrani431@univ.dz,password123,27
432,STU00432,Fayçal,Qorchi,fayçal.qorchi432@univ.dz,password123,28
433,STU00433,Yousra,Bouhaj,yousra.bouhaj433@univ.dz,password123,29
434,STU00434,Hamza,Bennani,hamza.bennani434@univ.dz,password123,30
435,STU00435,Brahim,Tadlaoui,brahim.tadlaoui435@univ.dz,password123,31
436,STU00436,Mustapha,El Maachi,mustapha.elmaachi436@univ.dz,password123,32
437,STU00437,Jaouad,Nejjar,jaouad.nejjar437@univ.dz,password123,33
438,STU00438,Abdelkader,Doukkali,abdelkader.doukkali438@univ.dz,password123,34
439,STU00439,Nabil,Zerhouni,nabil.zerhouni439@univ.dz,password123,35
440,STU00440,Naima,Dahbi,naima.dahbi440@univ.dz,password123,36
441,STU00441,Ikram,Bachiri,ikram.bachiri441@univ.dz,password123,37
442,STU00442,Hajar,El Amrani,hajar.elamrani442@univ.dz,password123,38
443,STU00443,Yousra,Raji,yousra.raji443@univ.dz,password123,39
444,STU00444,Sara,Ibrahimi,sara.ibrahimi444@univ.dz,password123,40
445,STU00445,Anass,El Kadiri,anass.elkadiri445@univ.dz,password123,41
446,STU00446,Karim,Bachiri,karim.bachiri446@univ.dz,password123,42
447,STU00447,Khalid,Lahlou,khalid.lahlou447@univ.dz,password123,43
448,STU00448,Yousra,Benjelloun,yousra.benjelloun448@univ.dz,password123,44
449,STU00449,Rachida,Loudiyi,rachida.loudiyi449@univ.dz,password123,45
450,STU00450,Bassam,Idrissi,bassam.idrissi450@univ.dz,password123,1
451,STU00451,Aziz,El Moussaoui,aziz.elmoussaoui451@univ.dz,password123,2
452,STU00452,Btissam,Saadi,btissam.saadi452@univ.dz,password123,3
453,STU00453,Jamal,El Idrissi,jamal.elidrissi453@univ.dz,password123,4
454,STU00454,Fouad,Lamrani,fouad.lamrani454@univ.dz,password123,5
455,STU00455,Samira,Dahbi,samira.dahbi455@univ.dz,password123,6
456,STU00456,Ghizlane,Lahlou,ghizlane.lahlou456@univ.dz,password123,7
457,STU00457,Abir,Jouahri,abir.jouahri457@univ.dz,password123,8
458,STU00458,Ghita,Touimi,ghita.touimi458@univ.dz,password123,9
459,STU00459,Dina,Makhloufi,dina.makhloufi459@univ.dz,password123,10
460,STU00460,Siham,Jermoumi,siham.jermoumi460@univ.dz,password123,11
461,STU00461,Siham,El Hachimi,siham.elhachimi461@univ.dz,password123,12
462,STU00462,Tariq,Idrissi,tariq.idrissi462@univ.dz,password123,13
463,STU00463,Karim,Berrada,karim.berrada463@univ.dz,password123,14
464,STU00464,Oumayma,Lachgar,oumayma.lachgar464@univ.dz,password123,15
465,STU00465,Sara,Lachgar,sara.lachgar465@univ.dz,password123,16
466,STU00466,Ouafa,Sefrioui,ouafa.sefrioui466@univ.dz,password123,17
467,STU00467,Yassine,Errachidi,yassine.errachidi467@univ.dz,password123,18
468,STU00468,Chafik,El Harrak,chafik.elharrak468@univ.dz,password123,19
469,STU00469,Meryem,Raissouni,meryem.raissouni469@univ.dz,password123,20
470,STU00470,Sara,Lamrani,sara.lamrani470@univ.dz,password123,21
471,STU00471,Wafaa,Zerhouni,wafaa.zerhouni471@univ.dz,password123,22
472,STU00472,Karima,Rahmani,karima.rahmani472@univ.dz,password123,23
473,STU00473,Hiba,Ismaili,hiba.ismaili473@univ.dz,password123,24
474,STU00474,Ikram,Saadi,ikram.saadi474@univ.dz,password123,25
475,STU00475,Mounir,Touimi,mounir.touimi475@univ.dz,password123,26
476,STU00476,Hajar,Makhloufi,hajar.makhloufi476@univ.dz,password123,27
477,STU00477,Salma,Bachiri,salma.bachiri477@univ.dz,password123,28
478,STU00478,Touria,Bensaid,touria.bensaid478@univ.dz,password123,29
479,STU00479,Anass,Oulhaj,anass.oulhaj479@univ.dz,password123,30
480,STU00480,Manal,Jouahri,manal.jouahri480@univ.dz,password123,31
481,STU00481,Jamal,Ziani,jamal.ziani481@univ.dz,password123,32
482,STU00482,Hajar,Dahbi,hajar.dahbi482@univ.dz,password123,33
483,STU00483,Hanae,Sabri,hanae.sabri483@univ.dz,password123,34
484,STU00484,Ghizlane,Bensaid,ghizlane.bensaid484@univ.dz,password123,35
485,STU00485,Moad,Meziane,moad.meziane485@univ.dz,password123,36
486,STU00486,Adil,El Ghazi,adil.elghazi486@univ.dz,password123,37
487,STU00487,Jalal,Bekkali,jalal.bekkali487@univ.dz,password123,38
488,STU00488,Moad,Mernissi,moad.mernissi488@univ.dz,password123,39
489,STU00489,Salim,Alaoui,salim.alaoui489@univ.dz,password123,40
490,STU00490,Dounia,Lahlou,dounia.lahlou490@univ.dz,password123,41
491,STU00491,Rachid,Rachidi,rachid.rachidi491@univ.dz,password123,42
492,STU00492,Reda,Fikri,reda.fikri492@univ.dz,password123,43
493,STU00493,Mariam,El Harrak,mariam.elharrak493@univ.dz,password123,44
494,STU00494,Hakim,Oukacha,hakim.oukacha494@univ.dz,password123,45
495,STU00495,Rajae,Qorchi,rajae.qorchi495@univ.dz,password123,1
496,STU00496,Mounir,Kadmiri,mounir.kadmiri496@univ.dz,password123,2
497,STU00497,Mustapha,Guessous,mustapha.guessous497@univ.dz,password123,3
498,STU00498,Amine,Touimi,amine.touimi498@univ.dz,password123,4
499,STU00499,Khalid,Ibrahimi,khalid.ibrahimi499@univ.dz,password123,5
500,STU00500,Zakaria,Zaidi,zakaria.zaidi500@univ.dz,password123,6
501,STU00501,Ghali,Dahbi,ghali.dahbi501@univ.dz,password123,7
502,STU00502,Abdelkader,Hamidi,abdelkader.hamidi502@univ.dz,password123,8
503,STU00503,Chadi,Daoudi,chadi.daoudi503@univ.dz,password123,9
504,STU00504,Abdelkader,Laaroussi,abdelkader.laaroussi504@univ.dz,password123,10
505,STU00505,Ayoub,Zerhouni,ayoub.zerhouni505@univ.dz,password123,11
506,STU00506,Marouane,Errachidi,marouane.errachidi506@univ.dz,password123,12
507,STU00507,Manal,El Harrak,manal.elharrak507@univ.dz,password123,13
508,STU00508,Idriss,Loudiyi,idriss.loudiyi508@univ.dz,password123,14
509,STU00509,Adil,Loudiyi,adil.loudiyi509@univ.dz,password123,15
510,STU00510,Dina,Laroui,dina.laroui510@univ.dz,password123,16
511,STU00511,Kamal,Laaroussi,kamal.laaroussi511@univ.dz,password123,17
512,STU00512,Fadoua,Ezzahiri,fadoua.ezzahiri512@univ.dz,password123,18
513,STU00513,Amina,Hajji,amina.hajji513@univ.dz,password123,19
514,STU00514,Yousra,Zeroual,yousra.zeroual514@univ.dz,password123,20
515,STU00515,Tarik,Benkirane,tarik.benkirane515@univ.dz,password123,21
516,STU00516,Iman,Jazouli,iman.jazouli516@univ.dz,password123,22
517,STU00517,Wassim,Touimi,wassim.touimi517@univ.dz,password123,23
518,STU00518,Fatiha,Benabdallah,fatiha.benabdallah518@univ.dz,password123,24
519,STU00519,Taha,Bekkali,taha.bekkali519@univ.dz,password123,25
520,STU00520,Zouhair,Naji,zouhair.naji520@univ.dz,password123,26
521,STU00521,Kawtar,Loudiyi,kawtar.loudiyi521@univ.dz,password123,27
522,STU00522,Salma,Makhloufi,salma.makhloufi522@univ.dz,password123,28
523,STU00523,Nisrine,Daoudi,nisrine.daoudi523@univ.dz,password123,29
524,STU00524,Fares,Jaidi,fares.jaidi524@univ.dz,password123,30
525,STU00525,Chaima,Naji,chaima.naji525@univ.dz,password123,31
526,STU00526,Youssef,Wahbi,youssef.wahbi526@univ.dz,password123,32
527,STU00527,Touria,Qadiri,touria.qadiri527@univ.dz,password123,33
528,STU00528,Touria,Sefrioui,touria.sefrioui528@univ.dz,password123,34
529,STU00529,Zainab,Belkadi,zainab.belkadi529@univ.dz,password123,35
530,STU00530,Oumaima,Belkadi,oumaima.belkadi530@univ.dz,password123,36
531,STU00531,Amina,Bachiri,amina.bachiri531@univ.dz,password123,37
532,STU00532,Kais,Errachidi,kais.errachidi532@univ.dz,password123,38
533,STU00533,Kamal,El Omari,kamal.elomari533@univ.dz,password123,39
534,STU00534,Hanae,Meziane,hanae.meziane534@univ.dz,password123,40
535,STU00535,Mounir,Mouline,mounir.mouline535@univ.dz,password123,41
536,STU00536,Nisrine,Laroui,nisrine.laroui536@univ.dz,password123,42
537,STU00537,Radouane,Boutaleb,radouane.boutaleb537@univ.dz,password123,43
538,STU00538,Hicham,Makhloufi,hicham.makhloufi538@univ.dz,password123,44
539,STU00539,Reda,Abouzaid,reda.abouzaid539@univ.dz,password123,45
540,STU00540,Fatiha,Qorchi,fatiha.qorchi540@univ.dz,password123,1
541,STU00541,Kais,El Kadiri,kais.elkadiri541@univ.dz,password123,2
542,STU00542,Layla,Zaki,layla.zaki542@univ.dz,password123,3
543,STU00543,Khadija,Chraibi,khadija.chraibi543@univ.dz,password123,4
544,STU00544,El Mehdi,El Ghazi,elmehdi.elghazi544@univ.dz,password123,5
545,STU00545,Dina,Sabri,dina.sabri545@univ.dz,password123,6
546,STU00546,Salma,Guessous,salma.guessous546@univ.dz,password123,7
547,STU00547,Iman,Prefsi,iman.prefsi547@univ.dz,password123,8
548,STU00548,Samira,Khaldi,samira.khaldi548@univ.dz,password123,9
549,STU00549,Marouane,Lamrani,marouane.lamrani549@univ.dz,password123,10
550,STU00550,Mustapha,El Baz,mustapha.elbaz550@univ.dz,password123,11
551,STU00551,Ilham,Ismaili,ilham.ismaili551@univ.dz,password123,12
552,STU00552,Mariam,Rachidi,mariam.rachidi552@univ.dz,password123,13
553,STU00553,Btissam,Mouline,btissam.mouline553@univ.dz,password123,14
554,STU00554,Fatiha,El Fassi,fatiha.elfassi554@univ.dz,password123,15
555,STU00555,Reda,Jermoumi,reda.jermoumi555@univ.dz,password123,16
556,STU00556,Farid,Errachidi,farid.errachidi556@univ.dz,password123,17
557,STU00557,Siham,Oulhaj,siham.oulhaj557@univ.dz,password123,18
558,STU00558,Idriss,Jermoumi,idriss.jermoumi558@univ.dz,password123,19
559,STU00559,Rachida,Ismaili,rachida.ismaili559@univ.dz,password123,20
560,STU00560,Nisrine,El Omari,nisrine.elomari560@univ.dz,password123,21
561,STU00561,Fatima,Raissouni,fatima.raissouni561@univ.dz,password123,22
562,STU00562,Meryem,Soussi,meryem.soussi562@univ.dz,password123,23
563,STU00563,Salma,Belkadi,salma.belkadi563@univ.dz,password123,24
564,STU00564,Kawtar,Qorchi,kawtar.qorchi564@univ.dz,password123,25
565,STU00565,Fayçal,Lahlou,fayçal.lahlou565@univ.dz,password123,26
566,STU00566,Latifa,Belkadi,latifa.belkadi566@univ.dz,password123,27
567,STU00567,Fatiha,Errachidi,fatiha.errachidi567@univ.dz,password123,28
568,STU00568,Oumaima,Ennaji,oumaima.ennaji568@univ.dz,password123,29
569,STU00569,Oumayma,Jermoumi,oumayma.jermoumi569@univ.dz,password123,30
570,STU00570,Aicha,Idrissi,aicha.idrissi570@univ.dz,password123,31
571,STU00571,Lamrani,Touimi,lamrani.touimi571@univ.dz,password123,32
572,STU00572,Zouhair,Hassani,zouhair.hassani572@univ.dz,password123,33
573,STU00573,Fayçal,Lahlou,fayçal.lahlou573@univ.dz,password123,34
574,STU00574,Aziz,Fikri,aziz.fikri574@univ.dz,password123,35
575,STU00575,Nabil,Ennaji,nabil.ennaji575@univ.dz,password123,36
576,STU00576,Hajar,Ghannam,hajar.ghannam576@univ.dz,password123,37
577,STU00577,Khadija,Benjelloun,khadija.benjelloun577@univ.dz,password123,38
578,STU00578,Marouane,Benkirane,marouane.benkirane578@univ.dz,password123,39
579,STU00579,Amine,Lachgar,amine.lachgar579@univ.dz,password123,40
580,STU00580,Zakaria,Ennaji,zakaria.ennaji580@univ.dz,password123,41
581,STU00581,Mounir,Yaacoubi,mounir.yaacoubi581@univ.dz,password123,42
582,STU00582,Oumayma,El Hachimi,oumayma.elhachimi582@univ.dz,password123,43
583,STU00583,Hafid,El Amrani,hafid.elamrani583@univ.dz,password123,44
584,STU00584,Chaimae,Jermoumi,chaimae.jermoumi584@univ.dz,password123,45
585,STU00585,Imad,Ouhssain,imad.ouhssain585@univ.dz,password123,1
586,STU00586,Yousra,Raji,yousra.raji586@univ.dz,password123,2
587,STU00587,Youssef,Ismaili,youssef.ismaili587@univ.dz,password123,3
588,STU00588,Abdellah,Prefsi,abdellah.prefsi588@univ.dz,password123,4
589,STU00589,Ahmed,Boutaleb,ahmed.boutaleb589@univ.dz,password123,5
590,STU00590,Chaima,Tadlaoui,chaima.tadlaoui590@univ.dz,password123,6
591,STU00591,Dina,Tazi,dina.tazi591@univ.dz,password123,7
592,STU00592,Yousra,Jazouli,yousra.jazouli592@univ.dz,password123,8
593,STU00593,Ghali,Zaidi,ghali.zaidi593@univ.dz,password123,9
594,STU00594,Nadia,Raissouni,nadia.raissouni594@univ.dz,password123,10
595,STU00595,Karim,Raissouni,karim.raissouni595@univ.dz,password123,11
596,STU00596,Latifa,Zaidi,latifa.zaidi596@univ.dz,password123,12
597,STU00597,Abdelaziz,Alaoui,abdelaziz.alaoui597@univ.dz,password123,13
598,STU00598,Sanaa,Benjelloun,sanaa.benjelloun598@univ.dz,password123,14
599,STU00599,Oussama,Ismaili,oussama.ismaili599@univ.dz,password123,15
600,STU00600,Radouane,Oulhaj,radouane.oulhaj600@univ.dz,password123,16
601,STU00601,Taha,Amiri,taha.amiri601@univ.dz,password123,17
602,STU00602,Nadia,Benkirane,nadia.benkirane602@univ.dz,password123,18
603,STU00603,Rania,Ouhssain,rania.ouhssain603@univ.dz,password123,19
604,STU00604,Asmae,Skalli,asmae.skalli604@univ.dz,password123,20
605,STU00605,Tarik,Rhazi,tarik.rhazi605@univ.dz,password123,21
606,STU00606,Tarik,Ouhssain,tarik.ouhssain606@univ.dz,password123,22
607,STU00607,Rachid,Jazouli,rachid.jazouli607@univ.dz,password123,23
608,STU00608,Khadija,Yamani,khadija.yamani608@univ.dz,password123,24
609,STU00609,Samir,Sefrioui,samir.sefrioui609@univ.dz,password123,25
610,STU00610,Imad,Naciri,imad.naciri610@univ.dz,password123,26
611,STU00611,Jamila,El Amrani,jamila.elamrani611@univ.dz,password123,27
612,STU00612,Ghizlane,Idrissi,ghizlane.idrissi612@univ.dz,password123,28
613,STU00613,Farid,Hassani,farid.hassani613@univ.dz,password123,29
614,STU00614,Hafid,Faouzi,hafid.faouzi614@univ.dz,password123,30
615,STU00615,Chadi,Loudiyi,chadi.loudiyi615@univ.dz,password123,31
616,STU00616,Dina,Errachidi,dina.errachidi616@univ.dz,password123,32
617,STU00617,Ghita,Bachiri,ghita.bachiri617@univ.dz,password123,33
618,STU00618,Hanae,Chaoui,hanae.chaoui618@univ.dz,password123,34
619,STU00619,Jaouad,Bouhaj,jaouad.bouhaj619@univ.dz,password123,35
620,STU00620,Jamila,Jouahri,jamila.jouahri620@univ.dz,password123,36
621,STU00621,Dina,Boutaleb,dina.boutaleb621@univ.dz,password123,37
622,STU00622,Mohamed,Ghannam,mohamed.ghannam622@univ.dz,password123,38
623,STU00623,Mariam,Bouzid,mariam.bouzid623@univ.dz,password123,39
624,STU00624,Aicha,Hamidi,aicha.hamidi624@univ.dz,password123,40
625,STU00625,Elias,Lahlou,elias.lahlou625@univ.dz,password123,41
626,STU00626,Hajar,Wahbi,hajar.wahbi626@univ.dz,password123,42
627,STU00627,Tariq,Mernissi,tariq.mernissi627@univ.dz,password123,43
628,STU00628,Jamila,Oukacha,jamila.oukacha628@univ.dz,password123,44
629,STU00629,Younes,Rahmani,younes.rahmani629@univ.dz,password123,45
630,STU00630,Wafaa,Qorchi,wafaa.qorchi630@univ.dz,password123,1
631,STU00631,Aymane,Kadmiri,aymane.kadmiri631@univ.dz,password123,2
632,STU00632,Basma,El Baz,basma.elbaz632@univ.dz,password123,3
633,STU00633,Lamrani,El Hachimi,lamrani.elhachimi633@univ.dz,password123,4
634,STU00634,Fatiha,Kadmiri,fatiha.kadmiri634@univ.dz,password123,5
635,STU00635,Abir,Chraibi,abir.chraibi635@univ.dz,password123,6
636,STU00636,Naima,Tazi,naima.tazi636@univ.dz,password123,7
637,STU00637,Wafaa,Raissouni,wafaa.raissouni637@univ.dz,password123,8
638,STU00638,Nadia,Lachgar,nadia.lachgar638@univ.dz,password123,9
639,STU00639,Naima,Zaki,naima.zaki639@univ.dz,password123,10
640,STU00640,Yassine,Raissouni,yassine.raissouni640@univ.dz,password123,11
641,STU00641,Chaima,Benabdallah,chaima.benabdallah641@univ.dz,password123,12
642,STU00642,Ghazi,El Harrak,ghazi.elharrak642@univ.dz,password123,13
643,STU00643,Rajae,Naji,rajae.naji643@univ.dz,password123,14
644,STU00644,Aymane,Bekkali,aymane.bekkali644@univ.dz,password123,15
645,STU00645,Ahmed,Benkirane,ahmed.benkirane645@univ.dz,password123,16
646,STU00646,Abir,Kadmiri,abir.kadmiri646@univ.dz,password123,17
647,STU00647,Aymane,Jouahri,aymane.jouahri647@univ.dz,password123,18
648,STU00648,Marouane,Hajji,marouane.hajji648@univ.dz,password123,19
649,STU00649,Jamila,Zeroual,jamila.zeroual649@univ.dz,password123,20
650,STU00650,Dounia,Abouzaid,dounia.abouzaid650@univ.dz,password123,21
651,STU00651,Btissam,Amiri,btissam.amiri651@univ.dz,password123,22
652,STU00652,Zouhair,Raissouni,zouhair.raissouni652@univ.dz,password123,23
653,STU00653,Asmae,Mansouri,asmae.mansouri653@univ.dz,password123,24
654,STU00654,Abderrahim,Lamrani,abderrahim.lamrani654@univ.dz,password123,25
655,STU00655,Aymane,El Maachi,aymane.elmaachi655@univ.dz,password123,26
